DEPTH,RHOB,DT,GR,AI,AIR,PHIE,label,AILP,AIRLP,RHOBLP,GRLP,PHIELP
1187.4,2169.5054,473.5292,67.5764,4581606.5,-360433.4375,0.3003,3,4418366.905705091,-366676.50875141396,2160.311140651352,68.7190072494912,0.3073390663315027
1187.55,2188.8274,471.3837,67.5764,4643528.0,-342318.5625,0.2882,3,4420194.016347724,-365482.4812407598,2160.617583372215,68.8777073369153,0.30715533207138934
1187.7001,2194.8101,469.1652,67.5764,4678120.5,-334565.2812,0.2845,3,4422247.931888693,-364054.8504118897,2161.023143423266,69.07597909712493,0.3069106244600435
1187.8501,2181.2261,469.7817,67.8927,4643104.5,-334565.2812,0.293,3,4424486.802619331,-362404.69356761273,2161.5248225847495,69.31467939915184,0.3066067772051399
1188.0,2161.2756,471.3726,68.5245,4585110.5,-334565.2812,0.3054,3,4426869.532767004,-360543.3451715061,2162.119108356207,69.59437331214406,0.3062459375883495
1188.15,2157.6938,473.5775,68.5503,4556164.5,-334565.2812,0.3077,3,4429356.062851204,-358482.35820976086,2162.8020020082395,69.91532841313403,0.30583054928581693
1188.3,2160.9075,475.5406,69.2594,4544125.5,-334565.2812,0.3057,3,4431907.637707022,-356233.4652466527,2163.569049923709,70.27751143786475,0.30536333320328424
1188.4501,2158.5203,477.1027,70.9352,4524228.5,-334565.2812,0.3072,3,4434487.057980318,-353808.5393369086,2164.4153779001344,70.68058729496043,0.3048472665267487
1188.6001,2162.2488,478.7811,71.0969,4516170.5,-334565.2812,0.3048,3,4437058.91307612,-351219.55495676026,2165.3357280624687,71.12392044378929,0.3042855602030041
1188.75,2163.0283,481.3681,71.0969,4493533.0,-334565.2812,0.3044,3,4439589.793736348,-348478.54911318934,2166.3244980166987,71.60657861651225,0.3036816350755554
1188.9,2150.2373,484.1932,71.0969,4441036.5,-334565.2812,0.3123,3,4442048.482632616,-345597.582787801,2167.37578185999,72.12733884522424,0.3030390969101205
1189.05,2144.0139,489.7699,70.9382,4377620.5,-334565.2812,0.3162,3,4444406.121582739,-342588.7028679484,2168.4834126524897,72.68469573594497,0.302361710550176
1189.2001,2132.4651,491.4667,70.3292,4338985.5,-334565.2812,0.3234,3,4446636.354233241,-339463.9047132106,2169.6410059494506,73.2768719126749,0.301653373446727
1189.3501,2136.6909,493.3259,70.3292,4331202.0,-334565.2812,0.3208,3,4448715.443292511,-336235.0955001483,2170.842003989996,73.9018305369639,0.3009180888076737
1189.5,2141.1865,494.6942,70.4273,4328287.5,-334565.2812,0.318,3,4450622.361647818,-332914.0584824718,2172.0797201405862,74.55728979159828,0.300159938610826
1189.65,2176.0073,496.0347,71.5856,4386757.5,-334565.2812,0.2963,3,4452338.856951687,-329512.41829739127,2173.347383196999,75.24073920124165,0.29938305672081383
1189.8,2213.6438,499.3303,75.7819,4433219.5,-334565.2812,0.2727,3,4453849.489516826,-326041.6074420287,2174.6381811583215,75.94945764829876,0.29859160234393195
1189.9501,2223.8269,500.94,78.8004,4439315.5,-334565.2812,0.2663,3,4455141.643611492,-322512.83403641253,2175.9453040999233,76.68053292903653,0.29778973404643583
1190.1001,2194.2522,501.3849,78.8478,4376383.0,-334565.2812,0.2849,3,4456205.512496225,-318937.0509818134,2177.2619857894697,77.43088268320152,0.2969815845510747
1190.25,2199.1692,501.131,79.3113,4388411.0,-334565.2812,0.2818,3,4457034.057786232,-315324.9266150564,2178.5815437104957,78.19727652011174,0.2961712365138424
1190.4,2194.2266,500.7269,79.4787,4382082.5,-334565.2812,0.2849,3,4457622.943958801,-311686.8169510078,2179.8974171817226,78.97635915555436,0.2953626994681979
1190.55,2193.6987,500.252,81.1634,4385186.0,-334565.2812,0.2852,3,4457970.449050073,-308032.73959674285,2181.2032032868246,79.76467436685537,0.2945598881075377
1190.7001,2174.6799,499.6664,82.0402,4352262.0,-334565.2812,0.2971,3,4458077.352798152,-304372.3494120004,2182.492690358553,80.55868956825272,0.29376660205868443
1190.8501,2151.2358,499.1828,82.0408,4309514.0,-334565.2812,0.3118,3,4457946.80368808,-300714.9159814818,2183.7598887926306,81.35482080523076,0.2929865072797937
1191.0,2132.4001,498.8638,82.0847,4274514.0,-334565.2812,0.3235,3,4457584.166537039,-297069.3029553941,2184.99905900032,82.14945796477545,0.2922231191956137
1191.15,2144.3999,498.5403,82.0847,4301357.0,-334565.2812,0.316,3,4456996.852423876,-293443.94930542243,2186.204736343634,82.93898999858447,0.2914797876616944
1191.3,2191.479,497.9675,82.0847,4400849.0,-334565.2812,0.2866,3,4456194.132914421,-289846.85253407405,2187.371752933339,83.71982995810303,0.29075968382716694
1191.4501,2182.7234,496.869,85.5589,4392954.5,-327822.25,0.2921,3,4455186.940661941,-286285.5538661187,2188.495256206823,84.48843964382009,0.29006578894335944
1191.6001,2191.936,495.5152,87.1437,4423554.5,-244581.5781,0.2863,3,4453987.658569465,-282767.1254417127,2189.5707242401677,85.24135367650172,0.2894008851430262
1191.75,2209.7732,494.157,88.103,4471812.5,-240544.5,0.2752,3,4452609.89978698,-279298.1595217844,2190.5939777859544,85.97520280489235,0.28876754819261363
1191.9,2191.7664,492.9352,91.517,4446352.0,-240544.5,0.2864,3,4451068.2808809355,-275884.7597074183,2191.5611890650157,86.68673627280334,0.2881681421980093
1192.05,2201.0776,492.3128,92.7713,4470895.5,-240544.5,0.2806,3,4449378.190555913,-272532.53416632797,2192.468887376022,87.37284307833943,0.28760481622286677
1192.2001,2211.5125,492.6101,92.9703,4489376.0,-240544.5,0.274,3,4447555.556328175,-269246.5908511031,2193.3139616210406,88.03057196918465,0.28707950275810856
1192.3501,2208.5054,493.4034,92.8842,4476067.5,-240544.5,0.2759,3,4445616.611548322,-266031.5346857797,2194.0936598776766,88.65715003026247,0.28659391796180983
1192.5,2200.2119,493.3924,91.9623,4459354.5,-240544.5,0.2811,3,4443577.6651455555,-262891.4666894447,2194.8055861786975,89.24999973357295,0.28614956357057936
1192.65,2191.0068,492.8246,92.6996,4445811.5,-240544.5,0.2869,3,4441454.876419359,-259829.98499807323,2195.447694687847,89.80675433445732,0.2857477303669905
1192.8,2196.196,491.92,92.0574,4464546.0,-240544.5,0.2837,3,4439264.037136695,-256850.1877386416,2196.018281485552,90.32527151380718,0.2853895030727575
1192.9501,2197.2771,491.059,91.0944,4474570.5,-240544.5,0.283,3,4437020.36310461,-253954.67770277138,2196.5159742001388,90.80364518167376,0.2850757665243577
1193.1001,2205.0618,492.4082,91.1651,4478115.5,-240544.5,0.2781,3,4434738.2972805835,-251145.56876077552,2196.9397197387198,91.24021537418979,0.284807212976816
1193.25,2199.5186,495.4636,91.2325,4439376.0,-240544.5,0.2815,3,4432431.3263570545,-248424.4939509948,2197.288770386881,91.63357619253749,0.28458435037250057
1193.4,2185.3687,496.6971,90.5056,4399810.0,-240544.5,0.2903,3,4430111.812613564,-245792.61517374424,2197.562668557618,91.98258174972163,0.2844075114051364
1193.55,2181.824,496.3627,90.276,4395626.0,-240544.5,0.2926,3,4427790.842671409,-243250.63441406403,2197.7612304774857,92.28635010798013,0.28427686320490214
1193.7001,2193.3931,495.7202,90.276,4424670.0,-240544.5,0.2854,3,4425478.094612925,-240798.80641280423,2197.884529101576,92.54426520663023,0.28419241746847335
1193.8501,2204.1936,495.1392,90.0506,4451670.0,-240544.5,0.2786,3,4423181.724742075,-238436.95270137495,2197.932876548701,92.75597679684982,0.2841540408582273
1194.0,2195.491,494.5183,89.9601,4439647.5,-240544.5,0.2841,3,4420908.275066692,-236164.47691176558,2197.9068063441305,92.92139841618223,0.28416146549750765
1194.15,2196.6902,493.9127,90.3432,4447533.5,-240544.5,0.2833,3,4418662.602376985,-233980.38127018162,2197.807055749378,93.04070345129072,0.28421429939381543
1194.3,2209.7415,493.7293,91.5817,4475613.5,-240544.5,0.2752,3,4416447.829581821,-231883.28417987068,2197.6345484469607,93.11431935254191,0.28431203662897975
1194.4501,2230.5837,493.8227,93.1011,4516969.5,-240544.5,0.2621,3,4414265.319745437,-229871.4387964083,2197.390377832912,93.14292007824159,0.284454067164675
1194.6001,2227.7908,493.4256,93.6424,4514938.0,-240544.5,0.2639,3,4412114.673044711,-227942.75249688787,2197.075791151343,93.12741685966527,0.28463968612297397
1194.75,2205.8499,492.9243,94.0386,4475018.5,-240544.5,0.2776,3,4409993.746642849,-226094.8071431029,2196.6921746838307,93.06894739031422,0.28486810241482247
1194.9,2204.4155,492.812,94.2877,4473135.5,-240544.5,0.2785,3,4407898.69725143,-224324.88003792343,2196.2410401821508,92.96886355399185,0.28513844660421817
1195.05,2209.0786,493.0313,94.2877,4480606.0,-240544.5,0.2756,3,4405824.045930964,-222629.96547365154,2195.7240127061596,92.8287178162547,0.28544977791228626
1195.2001,2190.5786,493.5587,94.0574,4438359.0,-240544.5,0.2871,3,4403762.7644622065,-221006.79677117907,2195.14281999979,92.65024841247411,0.2858010902831442
1195.3501,2184.2141,493.6463,94.1066,4424659.5,-240544.5,0.2911,3,4401706.38240822,-219451.86870925114,2194.4992835075204,92.43536347309696,0.2861913174522135
1195.5,2182.366,493.1292,94.5438,4425538.0,-229211.5,0.2923,3,4399645.113782386,-217961.46024404193,2193.7953111017155,92.18612423267305,0.2866193369772195
1195.65,2179.8635,494.8953,94.8885,4404734.0,-209864.3125,0.2938,3,4397568.0020419685,-216531.657420553,2193.0328915583664,91.90472747379945,0.28708397321226553
1195.8,2178.6802,497.8359,95.1222,4376340.5,-201154.6875,0.2946,3,4395463.08194224,-215158.37637902854,2192.2140907853677,91.59348736030019,0.2875839992258166
1195.9501,2162.8313,500.053,95.2412,4325286.5,-201154.6875,0.3045,3,4393317.5566139985,-213837.38636162758,2191.3410497739596,91.25481681571547,0.2881181376839128
1196.1001,2161.4395,501.7352,95.0171,4307914.5,-201154.6875,0.3053,3,4391117.98806926,-212564.33262697683,2190.4159842107283,90.89120860353421,0.28868506074018835
1196.25,2172.6001,501.771,94.5055,4329867.5,-201154.6875,0.2984,3,4388850.499197529,-211334.75918293593,2189.441185655068,90.50521626459282,0.2892833889940215
1196.4,2172.512,500.9983,93.5653,4336367.0,-201154.6875,0.2984,3,4386500.985189655,-210144.13125091852,2188.419024155747,90.09943506471754,0.2899116895971122
1196.55,2158.4741,500.9599,92.511,4308702.0,-201154.6875,0.3072,3,4384055.332219117,-208987.85737840243,2187.351952150714,89.6764831020582,0.29056847360671684
1196.7001,2143.0139,502.0888,90.6452,4268196.0,-201154.6875,0.3169,3,4381499.641122819,-207861.31111980174,2186.2425094668715,89.23898271871072,0.29125219270041347
1196.8501,2151.6382,502.4236,84.4201,4282548.0,-201154.6875,0.3115,3,4378820.453755797,-206759.85220964358,2185.093329211707,88.78954235522832,0.29196123538238083
1197.0,2159.2324,500.3775,78.0737,4315244.0,-201154.6875,0.3067,3,4376004.9796473915,-205678.84715598106,2183.90714432661,88.33073897956268,0.2926939228245247
1197.15,2169.009,497.9393,77.4224,4356034.5,-201154.6875,0.3006,3,4373041.320560799,-204613.6891861509,2182.6867945527833,87.86510121394774,0.2934485044971678
1197.3,2186.2712,495.1112,76.7277,4415828.5,-201154.6875,0.2898,3,4369918.690554046,-203559.81748132466,2181.4352335451717,87.39509327433737,0.2942231537532508
1197.4501,2189.957,492.7361,76.6734,4444492.5,-201154.6875,0.2875,3,4366627.6291582445,-202512.73564077774,2180.1555358579703,86.923099827338,0.29501596353691106
1197.6001,2180.2944,493.594,76.7092,4417189.0,-201154.6875,0.2935,3,4363160.205328562,-201468.02932139102,2178.8509035173543,86.4514118592488,0.2958249423917755
1197.75,2179.2102,494.9699,76.7258,4402725.0,-201154.6875,0.2942,3,4359510.209884489,-200421.38300257918,2177.5246718933,85.98221364094334,0.2966480109462327
1197.9,2174.8125,496.0899,77.4567,4383910.0,-201154.6875,0.297,3,4355673.334238352,-199368.59583158678,2176.1803145828767,85.51757086101239,0.2974829990522597
1198.05,2170.9663,496.9873,79.4122,4368276.5,-201154.6875,0.2994,3,4351647.333314152,-198305.59650888699,2174.8214470222106,85.05941998795404,0.2983276437510246
1198.2001,2168.5847,499.3304,79.9865,4343010.0,-201154.6875,0.3009,3,4347432.170682023,-197228.4571782389,2173.4518285535255,84.60955891036488,0.29917958823246693
1198.3501,2163.9956,502.0676,80.4772,4310243.5,-201154.6875,0.3037,3,4343030.144076194,-196133.40629079557,2172.075362687209,84.16963889216622,0.3000363819473893
1198.5,2154.4514,506.0593,81.3499,4257390.5,-201154.6875,0.3097,3,4338445.989625003,-195016.84041748746,2170.6960953166226,83.74115786800775,0.3008954820193411
1198.65,2142.3811,509.4516,82.0538,4205273.0,-201154.6875,0.3172,3,4333686.963299114,-193875.33498871644,2169.3182106652957,83.32545509223606,0.30175425608983186
1198.8,2151.9424,511.3072,83.3682,4208705.5,-201154.6875,0.3113,3,4328762.898277094,-192705.65394517095,2167.9460247719535,82.92370714330715,0.3026099867142973
1198.9501,2166.8979,511.509,85.3009,4236290.0,-201154.6875,0.3019,3,4323686.237134521,-191504.75828830048,2166.5839763482645,82.53692527435997,0.3034598774079082
1199.1001,2152.6235,511.9358,87.5666,4204870.0,-201154.6875,0.3109,3,4318472.037982178,-190269.81352364676,2165.2366148768806,82.16595408994318,0.3043010604199615
1199.25,2147.0691,511.7661,87.7261,4195415.0,-201154.6875,0.3143,3,4313137.953908799,-188998.19599480604,2163.9085858529425,81.8114715186852,0.3051306062934323
1199.4,2161.0317,511.0551,88.7611,4228597.5,-200303.0938,0.3056,3,4307704.185322454,-187687.49811027665,2162.6046131103203,81.47399004209315,0.30594553524255574
1199.55,2192.5366,509.4001,88.7145,4304156.5,-190988.4844,0.2859,3,4302193.40502987,-186335.53246981272,2161.329478214036,81.15385913073247,0.3067428303563166
1199.7001,2187.5464,507.0801,88.2545,4314028.5,-165051.625,0.289,3,4296630.656143113,-184940.33490114717,2160.087996942158,80.85126883083345,0.3075194526097357
1199.8501,2213.0029,504.9734,87.5033,4382441.5,-165051.625,0.2731,3,4291043.223156087,-183500.16642205656,2158.8849929235653,80.56625443694482,0.30827235763816146
1200.0,2235.2952,502.3865,87.1135,4449344.5,-165051.625,0.2592,3,4285460.476787105,-182013.51414671168,2157.725268541773,80.29870217964628,0.3089985142027207
1200.15,2208.489,499.6104,85.7362,4420423.0,-165051.625,0.2759,3,4279913.693436116,-180479.09115908263,2156.6135732590155,80.04835585157518,0.3096949242479793
1200.3,2200.1624,499.5216,85.7299,4404542.5,-165051.625,0.2811,3,4274435.850353778,-178895.83537984043,2155.5545695584333,79.81482429013485,0.3103586444260447
1200.4501,2169.5701,500.5314,85.5016,4334535.0,-165051.625,0.3002,3,4269061.397862398,-177262.907456714,2154.5527967449525,79.5975896312456,0.31098680893514635
1200.6001,2138.4001,502.2589,85.5016,4257565.5,-165051.625,0.3197,3,4263826.010203511,-175579.6877116153,2153.612632886794,79.39601624537679,0.31157665349551433
1200.75,2155.8997,502.3952,85.5016,4291242.5,-165051.625,0.3089,3,4258766.316811451,-173845.7721810321,2152.7382552188506,79.20936026485415,0.31212554026147205
1200.9,2163.104,502.9037,81.2806,4301229.5,-165051.625,0.3043,3,4253919.616024406,-172060.96778919784,2151.9335993658174,79.03677961005482,0.3126309834463927
1201.05,2163.2039,504.6804,77.5093,4286286.5,-165051.625,0.3043,3,4249323.573442327,-170225.28669637346,2151.202317776399,78.8773444215615,0.31309067541687285
1201.2001,2147.0044,504.5669,73.934,4255143.0,-165051.625,0.3143,3,4245015.90732252,-168338.93986720676,2150.547737789523,78.7300478056163,0.313502512994442
1201.3501,2147.6755,503.6865,72.8887,4263914.5,-165051.625,0.314,3,4241034.063566925,-166402.32990656336,2149.972819778807,78.59381680125276,0.31386462368763296
1201.5,2151.9114,501.669,72.8212,4289513.5,-165051.625,0.3113,3,4237414.882998126,-164416.04321244222,2149.480115842166,78.46752347924858,0.31417539156453256
1201.65,2154.5334,501.8806,72.8212,4292920.5,-165051.625,0.3097,3,4234194.263742695,-162380.8414975905,2149.071729519107,78.34999608547882,0.31443348246623515
1201.8,2147.4045,503.3798,73.06,4265983.5,-165051.625,0.3142,3,4231406.82163907,-160297.65273321484,2148.749277028686,78.24003014430309,0.31463786825514223
1201.9501,2130.3535,505.4928,75.5199,4214436.5,-165051.625,0.3248,3,4229085.551661843,-158167.56156974228,2148.5138505260234,78.13639944122957,0.3147878497889346
1202.1001,2125.6978,510.1554,76.8803,4166827.5,-165051.625,0.3277,3,4227261.493404069,-155991.79929091255,2148.365983874575,78.03786680820156,0.31488307831142964
1202.25,2138.3083,514.9024,79.2963,4152852.25,-165051.625,0.3198,3,4225963.403683179,-153771.73335857881,2148.3056214248113,77.94319463938389,0.31492357495551127
1202.4,2145.5381,517.8249,80.0425,4143373.25,-165051.625,0.3153,3,4225217.439333574,-151508.8566064523,2148.3320902775754,77.85115507022319,0.31490974806092414
1202.55,2139.7214,517.6469,82.0723,4133552.0,-165051.625,0.3189,3,4225046.853219629,-149204.77614164448,2148.444076492111,77.76053975775444,0.31484240802096874
1202.7001,2127.8499,516.553,82.563,4119319.75,-165051.625,0.3264,3,4225471.706446418,-146861.20201323694,2148.6396056747817,77.67016920556377,0.3147227793869805
1202.8501,2113.3604,514.866,82.563,4104671.25,-165051.625,0.3354,3,4226508.599661939,-144479.93570723268,2148.91602835489,77.57890158242964,0.31455250997785056
1203.0,2120.2063,512.2382,78.1982,4139155.0,-165051.625,0.3311,3,4228170.426234312,-142062.85852712163,2149.270010518945,77.48564098939153,0.3143336767636193
1203.15,2132.251,507.5097,76.1867,4201543.5,-165051.625,0.3236,3,4230466.149950594,-139611.9199189146,2149.6975296344226,77.38934513577628,0.3140687883171788
1203.3,2170.2527,501.6221,75.3322,4326836.5,-165051.625,0.2999,3,4233400.609721473,-137129.1257988704,2150.1938764488823,77.28903239049656,0.31376078365615967
1203.4501,2176.9412,493.4297,74.4294,4412093.5,-165051.625,0.2956,3,4236974.353589258,-134616.52694126274,2150.7536628006073,77.1837881806671,0.31341302732791954
1203.6001,2159.5925,484.8673,74.1585,4454119.0,-123709.5,0.3065,3,4241183.504126622,-132076.20748240815,2151.3708356231346,77.07277071521725,0.313029300623925
1203.75,2156.9734,482.4568,74.1585,4470809.5,-98725.5625,0.3081,3,4246019.657081982,-129510.27359580708,2152.0386972686883,76.95521601666994,0.31261378884541047
1203.9,2145.1792,484.2133,74.5004,4430313.0,-95720.9688,0.3155,3,4251469.814875616,-126920.84239164239,2152.7499322150925,76.83044224956906,0.31217106457968213
1204.05,2130.728,487.8711,74.912,4367527.0,-95720.9688,0.3246,3,4257516.356280653,-124310.03109203855,2153.496640157884,76.69785333913867,0.3117060669854411
1204.2001,2128.0173,493.3637,75.4524,4313432.5,-95720.9688,0.3263,3,4264137.043336925,-121679.94653141582,2154.2703754247505,76.55694187862144,0.31122407712564726
1204.3501,2119.5129,500.2383,75.6966,4237343.5,-95720.9688,0.3316,3,4271305.066245799,-119032.67502898988,2155.0621925837495,76.4072913283472,0.3107306894273155
1204.5,2117.9524,504.9626,75.6966,4194290.0,-95720.9688,0.3325,3,4278989.126682896,-116370.2726779803,2155.8626980506724,76.24857751390775,0.3102317793888129
1204.65,2123.0078,509.2288,75.7642,4169158.25,-95720.9688,0.3293,3,4287153.559645478,-113694.75609340661,2156.6621074350787,76.08056943484733,0.3097334676962706
1204.8,2141.7109,514.2145,75.8145,4164967.0,-95720.9688,0.3176,3,4295758.493624758,-111008.09365748278,2157.4503082997526,75.90312939901115,0.3092420809512024
1204.9501,2154.5984,518.9394,76.3368,4152017.5,-95720.9688,0.3096,3,4304760.048563126,-108312.19729858276,2158.21692794527,75.71621250112217,0.3087641092508804
1205.1001,2150.1455,522.8206,76.9858,4112651.0,-95720.9688,0.3124,3,4314110.570724974,-105608.91483655653,2158.9514057707,75.51986546728048,0.3083061609010223
1205.25,2142.6948,525.4056,77.1796,4078201.75,-95720.9688,0.3171,3,4323758.903280447,-102900.0229238494,2159.643069703876,75.31422488990299,0.30787491457648
1205.4,2142.1064,525.0351,77.1796,4079972.75,-95720.9688,0.3174,3,4333650.691076757,-100187.22060843093,2160.2812161408488,75.09951488015118,0.307477069279469
1205.55,2147.0283,520.5754,76.4071,4124514.0,-95720.9688,0.3143,3,4343728.717754709,-97472.12354099694,2160.855192784709,74.87604416714059,0.30711929247605263
1205.7001,2147.9192,515.9087,73.4714,4163397.25,-95720.9688,0.3138,3,4353933.27306144,-94756.25884528847,2161.3544837294917,74.64420267519861,0.3068081668197061
1205.8501,2159.8228,512.6513,70.799,4213210.0,-95720.9688,0.3064,3,4364202.547917292,-92041.06066669227,2161.7687960959097,74.40445761215153,0.3065501358954944
1206.0,2185.6475,509.106,69.8647,4293220.5,-95720.9688,0.2902,3,4374473.054517643,-89327.86641057275,2162.088147492542,74.15734910309445,0.30635144943937304
1206.15,2201.8308,504.3743,69.09,4365730.0,-95720.9688,0.2801,3,4384680.068492242,-86617.91367805295,2162.3029535493743,73.90348540534507,0.30621810850407855
1206.3,2204.6584,497.5739,68.868,4430978.0,-95720.9688,0.2783,3,4394758.089907423,-83912.33790323514,2162.4041147506623,73.64353774132725,0.3061558110557764
1206.4501,2187.3083,491.3155,68.4652,4451878.5,-95720.9688,0.2891,3,4404641.3196829185,-81212.17069215125,2162.38310178126,73.37823478698986,0.3061698984938583
1206.6001,2164.9568,482.4334,68.4206,4488552.5,-95720.9688,0.3032,3,4414264.147807084,-78518.3388600807,2162.232038595201,73.10835685406295,0.3062653035898782
1206.75,2167.9094,470.1766,68.8099,4611249.0,-95720.9688,0.3013,3,4423561.649573929,-75831.66416028343,2161.9437824174897,72.83472980500575,0.3064465003404683
1206.9,2172.8669,463.3577,68.787,4689476.0,-95720.9688,0.2982,3,4432470.085934333,-73152.86369368965,2161.5119998998166,72.55821873992576,0.30671745622310803
1207.05,2169.7207,460.23,68.2426,4714419.0,-95720.9688,0.3002,3,4440927.403953685,-70482.5509856816,2160.9312386683637,72.27972149505811,0.30708158733280744
1207.2001,2163.9846,458.947,69.3314,4715119.0,-95720.9688,0.3037,3,4448873.733300223,-67821.23771281476,2160.1969935269335,72.00016199260345,0.30754171686213605
1207.3501,2164.8896,457.7569,69.6036,4729329.5,-95720.9688,0.3032,3,4456251.874653799,-65169.33605917175,2159.3057666112436,71.72048348184109,0.3081000373666602
1207.5,2155.6899,456.5432,70.7594,4721761.5,-95720.9688,0.3089,3,4463007.775924405,-62527.1616790398,2158.255120830174,71.441641711471,0.3087580772328755
1207.65,2156.8848,458.5921,72.8171,4703542.0,-81618.6562,0.3082,3,4469090.99220386,-59894.937239764746,2157.0437259767677,71.16459807309998,0.3095166717363059
1207.8,2137.3955,465.3298,74.4067,4593736.5,-35761.8828,0.3204,3,4474455.125442987,-57272.79651597591,2155.6713969454863,70.89031275567505,0.3103759390437943
1207.9501,2131.7483,474.4944,75.0856,4492797.5,-22369.2656,0.3239,3,4479058.239950043,-54660.78900391008,2154.139123552249,70.61973795047922,0.31133526147640067
1208.1001,2145.8184,483.2089,76.0897,4441065.5,-22369.2656,0.3151,3,4482863.24994379,-52058.88502230074,2152.4490915197307,70.35381114603561,0.3123932723080492
1208.25,2125.4246,489.7209,76.0897,4340113.5,-22369.2656,0.3279,3,4485838.275566039,-49466.98126425177,2150.604694261539,70.09344855190965,0.31354784833046623
1208.4,2113.1172,492.2029,75.4896,4293202.0,-22369.2656,0.3356,3,4487956.963962813,-46884.906762692095,2148.610535174717,69.83953868994745,0.3147961083674044
1208.55,2120.1213,495.274,72.3748,4280704.0,-22369.2656,0.3312,3,4489198.772279453,-44312.42923041187,2146.472420229863,69.59293619093239,0.3161344178710548
1208.7001,2125.9766,495.5511,71.0351,4290121.0,-22369.2656,0.3275,3,4489549.209681336,-41749.261734317544,2144.1973407313662,69.35445583396888,0.31755839968136207
1208.8501,2139.9041,498.092,70.7044,4296199.5,-22369.2656,0.3188,3,4489000.035806779,-39195.06966241612,2141.7934462060393,69.12486686509831,0.31906295097515514
1209.0,2153.0906,500.1335,69.0985,4305069.0,-22369.2656,0.3105,3,4487549.413379978,-36649.477941150515,2139.270007466045,68.90488763070287,0.320642266377086
1209.15,2152.6584,495.5198,68.5912,4344276.5,-22369.2656,0.3108,3,4485202.013057064,-34112.07846005823,2136.637369980627,68.69518056014493,0.3222898671488519
1209.3,2142.5181,489.5549,68.5912,4376488.0,-22369.2656,0.3172,3,4481969.068945032,-31582.437660317108,2133.906897779895,68.49634753080866,0.3239986363175725
1209.4501,2155.0732,486.4047,68.8111,4430633.0,-22369.2656,0.3093,3,4477868.383618358,-29060.104243574075,2131.090908201923,68.30892564724125,0.32576085954903894
1209.6001,2183.5586,485.0452,71.9085,4501763.5,-22369.2656,0.2915,3,4472924.281858559,-26544.61695752134,2128.20259788076,68.13338346441647,0.32756827151737966
1209.75,2178.5032,485.2307,73.1472,4489595.5,-22369.2656,0.2947,3,4467167.512754689,-24035.512414984634,2125.2559604568874,67.97011768324846,0.32941210747002153
1209.9,2114.6526,481.1961,73.314,4394574.5,-22369.2656,0.3346,3,4460635.100224595,-21532.332903812472,2122.2656965722513,67.81945034435775,0.33128315963619953
1210.05,2097.0,479.7411,73.1414,4371107.5,-22369.2656,0.3456,3,4453370.142444286,-19034.634145596836,2119.2471167885874,67.68162654372462,0.33317183807918016
1210.2001,2105.4001,480.6148,73.1414,4380639.5,-22369.2656,0.3404,3,4445421.561102319,-16541.99296220443,2116.2160381394847,67.5568126912536,0.33506823554730336
1210.3501,2124.054,483.0939,72.6253,4396770.5,-22369.2656,0.3288,3,4436843.801823901,-14054.014810243432,2113.188675092812,67.44509533041384,0.33696219583737125
1210.5,2133.9744,484.2912,70.972,4406386.5,-22369.2656,0.3225,3,4427696.4875319395,-11570.341144922446,2110.1815257599505,67.3464805340141,0.3388433851462523
1210.65,2139.5449,481.3656,69.7125,4444751.0,-22369.2656,0.3191,3,4418044.02692573,-9090.65657626291,2107.211254241122,67.26089388781703,0.340701365853229
1210.8,2112.5483,478.9838,69.6539,4410467.5,-22369.2656,0.3359,3,4407955.180658819,-6614.695782289924,2104.2945700414007,67.18818107010577,0.3425256721469626
1210.9501,2096.52,476.201,66.7412,4402592.0,-22369.2656,0.3459,3,4397502.588181982,-4142.250145634511,2101.448105529222,67.12810903150181,0.3443058868873118
1211.1001,2087.5884,477.281,66.4888,4373926.5,-22369.2656,0.3515,3,4386762.258581609,-1673.1740819167437,2098.6882924378824,67.080367775309,0.34603171907390695
1211.25,2062.4792,482.7171,66.4888,4272782.5,-22369.2656,0.3672,3,4375813.029084899,792.608969672345,2096.031238430418,67.044572734448,0.3476930812805724
1211.4,2079.7424,481.1591,64.5643,4322401.0,-22369.2656,0.3564,3,4364735.995217712,3255.100921028174,2093.492604759025,67.02026773667032,0.34928016640758125
1211.55,2106.343,478.8857,64.2845,4398473.0,-22369.2656,0.3398,3,4353613.916885958,5714.223800244774,2091.087486051687,67.00692854523,0.35078352310244826
1211.7001,2105.8611,476.9675,64.2845,4415107.5,-22369.2656,0.3401,3,4342530.604904131,8169.814930112508,2088.830293250825,67.00396695757759,0.35219412920457577
1211.8501,2108.8892,473.1808,63.6331,4456899.0,-21877.0371,0.3382,3,4331570.292712384,10621.622540602357,2086.7346407115856,67.01073543996183,0.35350346257957893
1212.0,2087.7495,468.0622,61.0806,4460399.5,33189.5742,0.3514,3,4320816.998204165,13069.301833579277,2084.8132384409237,67.02653227112108,0.35470356872549486
1212.15,2095.114,464.3838,60.5026,4511678.0,46334.3438,0.3468,3,4310353.880727671,15512.411515616066,2083.077790423182,67.05060716356644,0.35578712455521844
1212.3,2085.9419,463.2503,60.5026,4502833.5,46334.3438,0.3525,3,4300262.598424517,17950.410812411465,2081.53889993367,67.08216732634634,0.356747497787242
