DEPTH,RHOB,DT,GR,AI,AIR,PHIE,label
1172.4,2284.5564,401.8508,75.8051,5685084.5,449544.5938,0.2284,3
1172.55,2277.5571,404.8945,75.8051,5625085.0,449544.5938,0.2328,3
1172.7001,2257.9744,409.6606,75.1648,5511906.5,449544.5938,0.245,3
1172.8501,2258.4407,414.3587,73.3459,5450496.5,449544.5938,0.2447,3
1173.0,2266.5833,415.23,73.1923,5458619.0,449544.5938,0.2396,3
1173.15,2267.0452,411.9325,73.1923,5503483.5,449544.5938,0.2394,3
1173.3,2267.7864,403.7387,74.1868,5617266.0,449544.5938,0.2389,3
1173.4501,2265.1687,403.1238,74.3385,5619043.0,449544.5938,0.2405,3
1173.6001,2281.1743,406.6607,74.3399,5609539.0,449544.5938,0.2305,3
1173.75,2277.1018,408.2971,74.332,5577087.0,449544.5938,0.2331,3
1173.9,2277.7771,410.5269,72.9504,5548451.0,449544.5938,0.2326,3
1174.05,2263.4646,413.1591,72.619,5478520.5,449544.5938,0.2416,3
1174.2001,2263.7009,413.6826,72.619,5472072.0,449544.5938,0.2414,3
1174.3501,2259.2703,414.7769,72.619,5446975.5,449544.5938,0.2442,3
1174.5,2246.0623,414.5347,72.619,5418263.5,362775.1562,0.2525,3
1174.65,2238.7124,411.1467,71.443,5445143.0,242080.7031,0.2571,3
1174.8,2220.9875,407.4929,69.9244,5450354.0,207693.0938,0.2681,3
1174.9501,2224.3945,407.0967,67.324,5464033.0,207693.0938,0.266,3
1175.1001,2216.9641,409.7824,66.2464,5410271.0,207693.0938,0.2706,3
1175.25,2220.4705,419.2235,62.7636,5297458.5,207693.0938,0.2684,3
1175.4,2215.2969,430.7748,59.7544,5143636.0,207693.0938,0.2717,3
1175.55,2214.6907,436.0557,58.9307,5078923.0,207693.0938,0.2721,3
1175.7001,2231.2041,435.7411,57.456,5120546.0,207693.0938,0.2617,3
1175.8501,2232.9944,430.1464,56.5688,5191575.5,207693.0938,0.2606,3
1176.0,2217.4207,420.8285,56.5688,5269674.5,207693.0938,0.2704,3
1176.15,2210.3806,413.8958,56.5241,5340608.5,207693.0938,0.2747,3
1176.3,2206.4736,410.3455,56.49,5377138.0,207693.0938,0.2772,3
1176.4501,2195.9077,411.6743,55.4436,5334358.0,207693.0938,0.2838,3
1176.6001,2187.1963,417.7232,54.4461,5236453.5,207693.0938,0.2893,3
1176.75,2185.6624,426.6928,54.3694,5123116.5,207693.0938,0.2902,3
1176.9,2193.604,434.5836,54.4473,5047688.0,207693.0938,0.2853,3
1177.05,2206.0725,438.1637,54.9734,5034809.5,207693.0938,0.2775,3
1177.2001,2223.1777,437.4767,56.408,5082019.5,207693.0938,0.2668,3
1177.3501,2239.741,432.5053,58.0509,5178908.5,207693.0938,0.2564,3
1177.5,2258.3335,423.6025,58.9756,5332851.5,207693.0938,0.2448,3
1177.65,2275.1384,413.7443,60.4559,5499251.5,207693.0938,0.2343,3
1177.8,2261.2542,408.2518,63.026,5538844.0,207693.0938,0.243,3
1177.9501,2243.0581,407.2646,64.4873,5507662.0,207693.0938,0.2543,3
1178.1001,2233.9153,409.3162,64.4873,5457760.5,207693.0938,0.26,3
1178.25,2234.8857,413.6971,64.4706,5402497.5,207693.0938,0.2594,3
1178.4,2237.3972,419.023,64.4391,5339624.5,207693.0938,0.2579,3
1178.55,2229.7144,421.719,64.4391,5287293.5,207693.0938,0.2627,3
1178.7001,2213.1091,424.0403,64.4499,5219164.5,207693.0938,0.2731,3
1178.8501,2198.0125,425.9492,64.7903,5160289.0,207693.0938,0.2825,3
1179.0,2206.4065,428.9054,65.5956,5144304.5,193699.4844,0.2773,3
1179.15,2211.7791,433.6754,65.5956,5100455.0,76733.7656,0.2739,3
1179.3,2187.9214,440.8312,65.4333,4963772.0,-163380.1406,0.2888,3
1179.4501,2171.564,449.361,64.109,4832630.0,-163380.1406,0.299,3
1179.6001,2190.9548,456.9833,60.8915,4794649.0,-163380.1406,0.2869,3
1179.75,2188.1799,462.8136,59.4519,4728034.5,-163380.1406,0.2886,3
1179.9,2198.9373,458.2684,58.5443,4799232.0,-163380.1406,0.2819,3
1180.05,2222.9846,445.2729,58.7159,4992777.5,-163380.1406,0.2669,3
1180.2001,2226.7815,435.9845,59.831,5107574.5,-163380.1406,0.2645,3
1180.3501,2236.6401,432.1889,61.3495,5175149.0,-163380.1406,0.2584,3
1180.5,2224.7183,433.0807,64.5912,5137059.5,-163380.1406,0.2658,3
1180.65,2190.5706,436.7595,66.7841,5015572.5,-163380.1406,0.2872,3
1180.8,2199.019,443.3633,67.0669,4959956.0,-163380.1406,0.2818,3
1180.9501,2191.1821,449.7878,67.0669,4871597.0,-163380.1406,0.2868,3
1181.1001,2202.7852,453.4979,67.0563,4857328.0,-163380.1406,0.2795,3
1181.25,2193.2446,455.1433,66.8074,4818799.5,-163380.1406,0.2854,3
1181.4,2202.1833,456.586,66.8074,4823151.0,-163380.1406,0.2798,3
1181.55,2214.8999,457.6916,66.8006,4839285.0,-163380.1406,0.2719,3
1181.7001,2208.0449,459.1555,66.8006,4808927.5,-163380.1406,0.2763,3
1181.8501,2197.0916,460.3061,66.7796,4773113.0,-163380.1406,0.2831,3
1182.0,2194.4939,461.382,66.779,4756351.0,-163380.1406,0.2846,3
1182.15,2200.6455,462.4124,66.779,4759053.0,-163380.1406,0.2808,3
1182.3,2227.6909,462.1589,68.4476,4820187.0,-163380.1406,0.2639,3
1182.4501,2235.0083,461.171,69.102,4846381.0,-163380.1406,0.2594,3
1182.6001,2198.9263,462.0705,71.5146,4758877.5,-163380.1406,0.2819,3
1182.75,2190.7268,465.1722,71.7942,4709530.0,-163380.1406,0.2871,3
1182.9,2202.6785,468.6696,71.7942,4699858.0,-163380.1406,0.2796,3
1183.05,2171.4812,472.9287,71.7942,4591717.0,-163380.1406,0.2991,3
1183.2001,2172.4224,477.32,72.1035,4551323.5,-163380.1406,0.2985,3
1183.3501,2172.8237,481.2692,72.1651,4514827.5,-163380.1406,0.2983,3
1183.5,2166.6763,484.14,73.7918,4475345.0,-323040.0625,0.3021,3
1183.65,2153.6338,487.0374,74.5489,4421966.5,-367696.3125,0.3102,3
1183.8,2151.4963,489.4686,75.6463,4395591.0,-369013.9375,0.3116,3
1183.9501,2185.2534,493.109,76.0075,4431500.5,-369013.9375,0.2905,3
1184.1001,2190.4753,495.9519,76.0258,4416746.5,-369013.9375,0.2872,3
1184.25,2190.2019,497.8813,76.0258,4399051.0,-369013.9375,0.2873,3
1184.4,2183.3345,499.4867,74.6726,4371179.5,-369013.9375,0.2916,3
1184.55,2184.1145,500.7172,72.7599,4361971.5,-369013.9375,0.2912,3
1184.7001,2189.2012,501.6167,71.2506,4364290.0,-369013.9375,0.288,3
1184.8501,2179.0898,502.2049,70.6538,4339054.5,-369013.9375,0.2943,3
1185.0,2166.6274,502.6779,70.7278,4310175.5,-369013.9375,0.3021,3
1185.15,2163.6011,502.4626,71.1033,4305996.0,-369013.9375,0.304,3
1185.3,2157.1624,501.3825,70.9971,4302421.0,-369013.9375,0.308,3
1185.4501,2157.3735,499.7692,70.669,4316766.5,-369013.9375,0.3078,3
1185.6001,2143.7498,497.1574,68.4309,4311965.0,-369013.9375,0.3164,3
1185.75,2136.1182,494.607,66.8433,4318855.0,-369013.9375,0.3212,3
1185.9,2137.002,492.3754,66.8433,4340201.5,-369013.9375,0.3206,3
1186.05,2133.8091,489.9008,66.6404,4355620.5,-369013.9375,0.3226,3
1186.2001,2141.4175,487.3899,66.4585,4393714.5,-369013.9375,0.3179,3
1186.3501,2151.7202,484.9398,66.4585,4437130.0,-369013.9375,0.3114,3
1186.5,2156.1218,482.6748,66.166,4467058.0,-369013.9375,0.3087,3
1186.65,2157.5928,480.6804,65.8421,4488638.0,-369013.9375,0.3078,3
1186.8,2159.8035,479.0623,65.8334,4508414.5,-369013.9375,0.3064,3
1186.9501,2166.9995,477.7645,65.8405,4535727.5,-369013.9375,0.3018,3
1187.1001,2162.8784,476.44,66.5236,4539644.0,-369013.9375,0.3044,3
1187.25,2154.4465,475.0033,67.5168,4535675.5,-369013.9375,0.3097,3
1187.4,2169.5054,473.5292,67.5764,4581606.5,-360433.4375,0.3003,3
1187.55,2188.8274,471.3837,67.5764,4643528.0,-342318.5625,0.2882,3
1187.7001,2194.8101,469.1652,67.5764,4678120.5,-334565.2812,0.2845,3
1187.8501,2181.2261,469.7817,67.8927,4643104.5,-334565.2812,0.293,3
1188.0,2161.2756,471.3726,68.5245,4585110.5,-334565.2812,0.3054,3
1188.15,2157.6938,473.5775,68.5503,4556164.5,-334565.2812,0.3077,3
1188.3,2160.9075,475.5406,69.2594,4544125.5,-334565.2812,0.3057,3
1188.4501,2158.5203,477.1027,70.9352,4524228.5,-334565.2812,0.3072,3
1188.6001,2162.2488,478.7811,71.0969,4516170.5,-334565.2812,0.3048,3
1188.75,2163.0283,481.3681,71.0969,4493533.0,-334565.2812,0.3044,3
1188.9,2150.2373,484.1932,71.0969,4441036.5,-334565.2812,0.3123,3
1189.05,2144.0139,489.7699,70.9382,4377620.5,-334565.2812,0.3162,3
1189.2001,2132.4651,491.4667,70.3292,4338985.5,-334565.2812,0.3234,3
1189.3501,2136.6909,493.3259,70.3292,4331202.0,-334565.2812,0.3208,3
1189.5,2141.1865,494.6942,70.4273,4328287.5,-334565.2812,0.318,3
1189.65,2176.0073,496.0347,71.5856,4386757.5,-334565.2812,0.2963,3
1189.8,2213.6438,499.3303,75.7819,4433219.5,-334565.2812,0.2727,3
1189.9501,2223.8269,500.94,78.8004,4439315.5,-334565.2812,0.2663,3
1190.1001,2194.2522,501.3849,78.8478,4376383.0,-334565.2812,0.2849,3
1190.25,2199.1692,501.131,79.3113,4388411.0,-334565.2812,0.2818,3
1190.4,2194.2266,500.7269,79.4787,4382082.5,-334565.2812,0.2849,3
1190.55,2193.6987,500.252,81.1634,4385186.0,-334565.2812,0.2852,3
1190.7001,2174.6799,499.6664,82.0402,4352262.0,-334565.2812,0.2971,3
1190.8501,2151.2358,499.1828,82.0408,4309514.0,-334565.2812,0.3118,3
1191.0,2132.4001,498.8638,82.0847,4274514.0,-334565.2812,0.3235,3
1191.15,2144.3999,498.5403,82.0847,4301357.0,-334565.2812,0.316,3
1191.3,2191.479,497.9675,82.0847,4400849.0,-334565.2812,0.2866,3
1191.4501,2182.7234,496.869,85.5589,4392954.5,-327822.25,0.2921,3
1191.6001,2191.936,495.5152,87.1437,4423554.5,-244581.5781,0.2863,3
1191.75,2209.7732,494.157,88.103,4471812.5,-240544.5,0.2752,3
1191.9,2191.7664,492.9352,91.517,4446352.0,-240544.5,0.2864,3
1192.05,2201.0776,492.3128,92.7713,4470895.5,-240544.5,0.2806,3
1192.2001,2211.5125,492.6101,92.9703,4489376.0,-240544.5,0.274,3
1192.3501,2208.5054,493.4034,92.8842,4476067.5,-240544.5,0.2759,3
1192.5,2200.2119,493.3924,91.9623,4459354.5,-240544.5,0.2811,3
1192.65,2191.0068,492.8246,92.6996,4445811.5,-240544.5,0.2869,3
1192.8,2196.196,491.92,92.0574,4464546.0,-240544.5,0.2837,3
1192.9501,2197.2771,491.059,91.0944,4474570.5,-240544.5,0.283,3
1193.1001,2205.0618,492.4082,91.1651,4478115.5,-240544.5,0.2781,3
1193.25,2199.5186,495.4636,91.2325,4439376.0,-240544.5,0.2815,3
1193.4,2185.3687,496.6971,90.5056,4399810.0,-240544.5,0.2903,3
1193.55,2181.824,496.3627,90.276,4395626.0,-240544.5,0.2926,3
1193.7001,2193.3931,495.7202,90.276,4424670.0,-240544.5,0.2854,3
1193.8501,2204.1936,495.1392,90.0506,4451670.0,-240544.5,0.2786,3
1194.0,2195.491,494.5183,89.9601,4439647.5,-240544.5,0.2841,3
1194.15,2196.6902,493.9127,90.3432,4447533.5,-240544.5,0.2833,3
1194.3,2209.7415,493.7293,91.5817,4475613.5,-240544.5,0.2752,3
1194.4501,2230.5837,493.8227,93.1011,4516969.5,-240544.5,0.2621,3
1194.6001,2227.7908,493.4256,93.6424,4514938.0,-240544.5,0.2639,3
1194.75,2205.8499,492.9243,94.0386,4475018.5,-240544.5,0.2776,3
1194.9,2204.4155,492.812,94.2877,4473135.5,-240544.5,0.2785,3
1195.05,2209.0786,493.0313,94.2877,4480606.0,-240544.5,0.2756,3
1195.2001,2190.5786,493.5587,94.0574,4438359.0,-240544.5,0.2871,3
1195.3501,2184.2141,493.6463,94.1066,4424659.5,-240544.5,0.2911,3
1195.5,2182.366,493.1292,94.5438,4425538.0,-229211.5,0.2923,3
1195.65,2179.8635,494.8953,94.8885,4404734.0,-209864.3125,0.2938,3
1195.8,2178.6802,497.8359,95.1222,4376340.5,-201154.6875,0.2946,3
1195.9501,2162.8313,500.053,95.2412,4325286.5,-201154.6875,0.3045,3
1196.1001,2161.4395,501.7352,95.0171,4307914.5,-201154.6875,0.3053,3
1196.25,2172.6001,501.771,94.5055,4329867.5,-201154.6875,0.2984,3
1196.4,2172.512,500.9983,93.5653,4336367.0,-201154.6875,0.2984,3
1196.55,2158.4741,500.9599,92.511,4308702.0,-201154.6875,0.3072,3
1196.7001,2143.0139,502.0888,90.6452,4268196.0,-201154.6875,0.3169,3
1196.8501,2151.6382,502.4236,84.4201,4282548.0,-201154.6875,0.3115,3
1197.0,2159.2324,500.3775,78.0737,4315244.0,-201154.6875,0.3067,3
1197.15,2169.009,497.9393,77.4224,4356034.5,-201154.6875,0.3006,3
1197.3,2186.2712,495.1112,76.7277,4415828.5,-201154.6875,0.2898,3
1197.4501,2189.957,492.7361,76.6734,4444492.5,-201154.6875,0.2875,3
1197.6001,2180.2944,493.594,76.7092,4417189.0,-201154.6875,0.2935,3
1197.75,2179.2102,494.9699,76.7258,4402725.0,-201154.6875,0.2942,3
1197.9,2174.8125,496.0899,77.4567,4383910.0,-201154.6875,0.297,3
1198.05,2170.9663,496.9873,79.4122,4368276.5,-201154.6875,0.2994,3
1198.2001,2168.5847,499.3304,79.9865,4343010.0,-201154.6875,0.3009,3
1198.3501,2163.9956,502.0676,80.4772,4310243.5,-201154.6875,0.3037,3
1198.5,2154.4514,506.0593,81.3499,4257390.5,-201154.6875,0.3097,3
1198.65,2142.3811,509.4516,82.0538,4205273.0,-201154.6875,0.3172,3
1198.8,2151.9424,511.3072,83.3682,4208705.5,-201154.6875,0.3113,3
1198.9501,2166.8979,511.509,85.3009,4236290.0,-201154.6875,0.3019,3
1199.1001,2152.6235,511.9358,87.5666,4204870.0,-201154.6875,0.3109,3
1199.25,2147.0691,511.7661,87.7261,4195415.0,-201154.6875,0.3143,3
1199.4,2161.0317,511.0551,88.7611,4228597.5,-200303.0938,0.3056,3
1199.55,2192.5366,509.4001,88.7145,4304156.5,-190988.4844,0.2859,3
1199.7001,2187.5464,507.0801,88.2545,4314028.5,-165051.625,0.289,3
1199.8501,2213.0029,504.9734,87.5033,4382441.5,-165051.625,0.2731,3
1200.0,2235.2952,502.3865,87.1135,4449344.5,-165051.625,0.2592,3
1200.15,2208.489,499.6104,85.7362,4420423.0,-165051.625,0.2759,3
1200.3,2200.1624,499.5216,85.7299,4404542.5,-165051.625,0.2811,3
1200.4501,2169.5701,500.5314,85.5016,4334535.0,-165051.625,0.3002,3
1200.6001,2138.4001,502.2589,85.5016,4257565.5,-165051.625,0.3197,3
1200.75,2155.8997,502.3952,85.5016,4291242.5,-165051.625,0.3089,3
1200.9,2163.104,502.9037,81.2806,4301229.5,-165051.625,0.3043,3
1201.05,2163.2039,504.6804,77.5093,4286286.5,-165051.625,0.3043,3
1201.2001,2147.0044,504.5669,73.934,4255143.0,-165051.625,0.3143,3
1201.3501,2147.6755,503.6865,72.8887,4263914.5,-165051.625,0.314,3
1201.5,2151.9114,501.669,72.8212,4289513.5,-165051.625,0.3113,3
1201.65,2154.5334,501.8806,72.8212,4292920.5,-165051.625,0.3097,3
1201.8,2147.4045,503.3798,73.06,4265983.5,-165051.625,0.3142,3
1201.9501,2130.3535,505.4928,75.5199,4214436.5,-165051.625,0.3248,3
1202.1001,2125.6978,510.1554,76.8803,4166827.5,-165051.625,0.3277,3
1202.25,2138.3083,514.9024,79.2963,4152852.25,-165051.625,0.3198,3
1202.4,2145.5381,517.8249,80.0425,4143373.25,-165051.625,0.3153,3
1202.55,2139.7214,517.6469,82.0723,4133552.0,-165051.625,0.3189,3
1202.7001,2127.8499,516.553,82.563,4119319.75,-165051.625,0.3264,3
1202.8501,2113.3604,514.866,82.563,4104671.25,-165051.625,0.3354,3
1203.0,2120.2063,512.2382,78.1982,4139155.0,-165051.625,0.3311,3
1203.15,2132.251,507.5097,76.1867,4201543.5,-165051.625,0.3236,3
1203.3,2170.2527,501.6221,75.3322,4326836.5,-165051.625,0.2999,3
1203.4501,2176.9412,493.4297,74.4294,4412093.5,-165051.625,0.2956,3
1203.6001,2159.5925,484.8673,74.1585,4454119.0,-123709.5,0.3065,3
1203.75,2156.9734,482.4568,74.1585,4470809.5,-98725.5625,0.3081,3
1203.9,2145.1792,484.2133,74.5004,4430313.0,-95720.9688,0.3155,3
1204.05,2130.728,487.8711,74.912,4367527.0,-95720.9688,0.3246,3
1204.2001,2128.0173,493.3637,75.4524,4313432.5,-95720.9688,0.3263,3
1204.3501,2119.5129,500.2383,75.6966,4237343.5,-95720.9688,0.3316,3
1204.5,2117.9524,504.9626,75.6966,4194290.0,-95720.9688,0.3325,3
1204.65,2123.0078,509.2288,75.7642,4169158.25,-95720.9688,0.3293,3
1204.8,2141.7109,514.2145,75.8145,4164967.0,-95720.9688,0.3176,3
1204.9501,2154.5984,518.9394,76.3368,4152017.5,-95720.9688,0.3096,3
1205.1001,2150.1455,522.8206,76.9858,4112651.0,-95720.9688,0.3124,3
1205.25,2142.6948,525.4056,77.1796,4078201.75,-95720.9688,0.3171,3
1205.4,2142.1064,525.0351,77.1796,4079972.75,-95720.9688,0.3174,3
1205.55,2147.0283,520.5754,76.4071,4124514.0,-95720.9688,0.3143,3
1205.7001,2147.9192,515.9087,73.4714,4163397.25,-95720.9688,0.3138,3
1205.8501,2159.8228,512.6513,70.799,4213210.0,-95720.9688,0.3064,3
1206.0,2185.6475,509.106,69.8647,4293220.5,-95720.9688,0.2902,3
1206.15,2201.8308,504.3743,69.09,4365730.0,-95720.9688,0.2801,3
1206.3,2204.6584,497.5739,68.868,4430978.0,-95720.9688,0.2783,3
1206.4501,2187.3083,491.3155,68.4652,4451878.5,-95720.9688,0.2891,3
1206.6001,2164.9568,482.4334,68.4206,4488552.5,-95720.9688,0.3032,3
1206.75,2167.9094,470.1766,68.8099,4611249.0,-95720.9688,0.3013,3
1206.9,2172.8669,463.3577,68.787,4689476.0,-95720.9688,0.2982,3
1207.05,2169.7207,460.23,68.2426,4714419.0,-95720.9688,0.3002,3
1207.2001,2163.9846,458.947,69.3314,4715119.0,-95720.9688,0.3037,3
1207.3501,2164.8896,457.7569,69.6036,4729329.5,-95720.9688,0.3032,3
1207.5,2155.6899,456.5432,70.7594,4721761.5,-95720.9688,0.3089,3
1207.65,2156.8848,458.5921,72.8171,4703542.0,-81618.6562,0.3082,3
1207.8,2137.3955,465.3298,74.4067,4593736.5,-35761.8828,0.3204,3
1207.9501,2131.7483,474.4944,75.0856,4492797.5,-22369.2656,0.3239,3
1208.1001,2145.8184,483.2089,76.0897,4441065.5,-22369.2656,0.3151,3
1208.25,2125.4246,489.7209,76.0897,4340113.5,-22369.2656,0.3279,3
1208.4,2113.1172,492.2029,75.4896,4293202.0,-22369.2656,0.3356,3
1208.55,2120.1213,495.274,72.3748,4280704.0,-22369.2656,0.3312,3
1208.7001,2125.9766,495.5511,71.0351,4290121.0,-22369.2656,0.3275,3
1208.8501,2139.9041,498.092,70.7044,4296199.5,-22369.2656,0.3188,3
1209.0,2153.0906,500.1335,69.0985,4305069.0,-22369.2656,0.3105,3
1209.15,2152.6584,495.5198,68.5912,4344276.5,-22369.2656,0.3108,3
1209.3,2142.5181,489.5549,68.5912,4376488.0,-22369.2656,0.3172,3
1209.4501,2155.0732,486.4047,68.8111,4430633.0,-22369.2656,0.3093,3
1209.6001,2183.5586,485.0452,71.9085,4501763.5,-22369.2656,0.2915,3
1209.75,2178.5032,485.2307,73.1472,4489595.5,-22369.2656,0.2947,3
1209.9,2114.6526,481.1961,73.314,4394574.5,-22369.2656,0.3346,3
1210.05,2097.0,479.7411,73.1414,4371107.5,-22369.2656,0.3456,3
1210.2001,2105.4001,480.6148,73.1414,4380639.5,-22369.2656,0.3404,3
1210.3501,2124.054,483.0939,72.6253,4396770.5,-22369.2656,0.3288,3
1210.5,2133.9744,484.2912,70.972,4406386.5,-22369.2656,0.3225,3
1210.65,2139.5449,481.3656,69.7125,4444751.0,-22369.2656,0.3191,3
1210.8,2112.5483,478.9838,69.6539,4410467.5,-22369.2656,0.3359,3
1210.9501,2096.52,476.201,66.7412,4402592.0,-22369.2656,0.3459,3
1211.1001,2087.5884,477.281,66.4888,4373926.5,-22369.2656,0.3515,3
1211.25,2062.4792,482.7171,66.4888,4272782.5,-22369.2656,0.3672,3
1211.4,2079.7424,481.1591,64.5643,4322401.0,-22369.2656,0.3564,3
1211.55,2106.343,478.8857,64.2845,4398473.0,-22369.2656,0.3398,3
1211.7001,2105.8611,476.9675,64.2845,4415107.5,-22369.2656,0.3401,3
1211.8501,2108.8892,473.1808,63.6331,4456899.0,-21877.0371,0.3382,3
1212.0,2087.7495,468.0622,61.0806,4460399.5,33189.5742,0.3514,3
1212.15,2095.114,464.3838,60.5026,4511678.0,46334.3438,0.3468,3
1212.3,2085.9419,463.2503,60.5026,4502833.5,46334.3438,0.3525,3
1212.4501,2076.3723,466.6873,60.7668,4449286.0,46334.3438,0.3585,3
1212.6001,2048.9543,465.2095,61.0393,4404311.0,46334.3438,0.3757,3
1212.75,2037.1005,464.9469,61.3154,4381367.5,46334.3438,0.3831,3
1212.9,2031.1903,466.9555,61.9501,4349899.0,46334.3438,0.3867,3
1213.05,2039.6293,471.5451,62.7006,4325467.5,46334.3438,0.3815,3
1213.2001,2066.6475,474.872,63.8188,4351957.5,46334.3438,0.3646,3
1213.3501,2072.6628,474.0325,64.2347,4372415.5,46334.3438,0.3609,3
1213.5,2054.2151,475.8106,64.3443,4317465.5,46334.3438,0.3724,3
1213.65,2031.2832,482.0311,64.5307,4214424.0,46334.3438,0.3867,3
1213.8,2035.9836,487.8414,65.1854,4173451.75,46334.3438,0.3838,3
1213.9501,2063.3757,492.9648,66.9966,4185593.5,46334.3438,0.3666,3
1214.1001,2076.2,496.6088,69.3154,4180782.25,46334.3438,0.3586,3
1214.25,2070.4189,499.6964,70.8947,4143442.75,46334.3438,0.3622,3
1214.4,2081.5476,502.8433,71.3732,4139510.0,46334.3438,0.3553,3
1214.55,2103.8145,503.2309,71.5468,4180656.25,46334.3438,0.3414,3
1214.7001,2120.6318,500.8267,71.5291,4234353.5,46334.3438,0.3309,3
1214.8501,2126.1709,500.822,71.2742,4245411.5,46334.3438,0.3274,3
1215.0,2111.4387,505.4019,70.979,4178074.75,46334.3438,0.3366,3
1215.15,2102.5986,510.4048,70.3202,4119490.75,46334.3438,0.3421,3
1215.3,2095.771,512.7768,69.7172,4087132.5,46334.3438,0.3464,3
1215.4501,2087.6189,513.0461,69.6897,4069078.0,46334.3438,0.3515,3
1215.6001,2098.0059,511.159,69.8136,4104476.25,46334.3438,0.345,3
1215.75,2109.3989,508.1356,69.7235,4151322.5,46334.3438,0.3379,3
1215.9,2123.696,505.4858,69.5923,4201350.5,46334.3438,0.3289,3
1216.05,2117.6548,502.739,69.0421,4212194.5,55409.7344,0.3327,3
1216.2001,2103.2197,499.9309,68.0489,4207088.5,79912.8906,0.3418,3
1216.3501,2108.2263,496.4633,67.9242,4246546.5,96375.6719,0.3386,3
1216.5,2116.325,492.9597,67.9242,4293204.0,96375.6719,0.3335,3
1216.65,2136.676,488.9127,68.1975,4370484.0,96375.6719,0.3209,3
1216.8,2143.2588,482.1008,69.5007,4445921.0,96375.6719,0.3167,3
1216.9501,2140.7612,475.4086,71.2867,4503017.0,96375.6719,0.3183,3
1217.1001,2135.7881,473.5469,71.5244,4510214.0,96375.6719,0.3214,3
1217.25,2138.5042,476.2974,71.4428,4489876.5,96375.6719,0.3197,3
1217.4,2129.5815,477.9376,70.6557,4455785.5,96375.6719,0.3253,3
1217.55,2121.4011,478.311,68.874,4435201.0,96375.6719,0.3304,3
1217.7001,2115.9182,475.7325,68.6433,4447730.5,96375.6719,0.3338,3
1217.8501,2100.9119,472.7613,67.7925,4443990.5,96375.6719,0.3432,3
1218.0,2075.019,475.3342,67.1423,4365405.0,96375.6719,0.3593,3
1218.15,2081.2388,479.2772,67.1423,4342568.5,96375.6719,0.3554,3
1218.3,2078.248,485.0743,67.0669,4284396.5,96375.6719,0.3573,3
1218.4501,2094.2725,488.1148,66.5774,4290573.0,96375.6719,0.3473,3
1218.6001,2130.2905,485.6459,66.6309,4386653.0,96375.6719,0.3248,3
1218.75,2148.3823,478.7172,67.0752,4487921.0,96375.6719,0.3135,3
1218.9,2175.2329,472.4786,67.0752,4603913.0,96375.6719,0.2968,3
1219.05,2194.4929,469.5436,67.0877,4673681.5,96375.6719,0.2847,3
1219.2001,2170.5137,470.775,67.3088,4610509.0,96375.6719,0.2997,3
1219.3501,2189.4456,471.7509,67.3088,4641105.0,96375.6719,0.2879,3
1219.5,2180.4519,472.2168,67.304,4617482.5,96375.6719,0.2934,3
1219.65,2173.1001,467.604,66.5693,4647309.0,96375.6719,0.2981,3
1219.8,2195.7515,462.4775,65.4402,4747809.5,96375.6719,0.2839,3
1219.9501,2206.1265,460.9353,65.4328,4786198.5,96375.6719,0.2775,3
1220.1001,2218.4016,460.041,65.4328,4822184.5,96375.6719,0.2697,3
1220.25,2192.4768,460.0646,63.5386,4765584.5,96375.6719,0.286,3
1220.4,2191.2778,462.2097,63.4448,4740881.5,94602.6562,0.2867,3
1220.55,2189.3811,463.8686,64.2936,4719836.5,81878.6953,0.2879,3
1220.7001,2184.8223,462.8563,64.3736,4720304.5,80690.9062,0.2908,3
1220.8501,2155.3352,463.9178,64.3736,4645969.0,80690.9062,0.3091,3
1221.0,2130.8459,465.3993,65.9978,4578558.5,80690.9062,0.3244,3
1221.15,2160.7341,466.8171,67.0686,4628624.5,80690.9062,0.3058,3
1221.3,2158.5347,467.9927,68.936,4612336.5,80690.9062,0.3072,3
1221.4501,2162.7583,469.1053,70.1478,4610388.5,80690.9062,0.3045,3
1221.6001,2182.4348,470.4779,71.481,4638745.0,80690.9062,0.2923,3
1221.75,2163.9275,474.1629,74.7066,4563838.0,80690.9062,0.3038,3
1221.9,2122.2888,478.1295,75.848,4438932.0,80690.9062,0.3299,3
1222.05,2084.3003,484.9878,75.9537,4298072.5,80690.9062,0.3536,3
1222.2001,2061.8958,488.8505,75.9537,4217908.0,80690.9062,0.3675,3
1222.3501,2059.2349,491.1443,75.8748,4192740.25,80690.9062,0.3692,3
1222.5,2057.2725,493.38,73.1486,4169779.0,80690.9062,0.3705,3
1222.65,2072.3069,497.0979,70.0132,4168790.75,80690.9062,0.361,3
1222.8,2056.8608,502.7894,67.8679,4091234.0,80690.9062,0.3707,3
1222.9501,2046.8453,502.5962,67.2746,4072594.0,80690.9062,0.3769,3
1223.1001,2056.429,499.676,67.2746,4115586.75,80690.9062,0.371,3
1223.25,2074.7305,497.4145,67.5488,4171087.75,80690.9062,0.3595,3
1223.4,2091.5835,497.3618,68.3709,4205345.5,80690.9062,0.349,3
1223.55,2088.7991,500.4929,69.5068,4173628.5,80690.9062,0.3507,3
1223.7001,2084.2769,497.7465,71.0438,4187707.5,80690.9062,0.3535,3
1223.8501,2101.502,492.7015,71.8247,4265387.0,80690.9062,0.3428,3
1224.0,2109.1108,488.324,72.0357,4319169.0,80690.9062,0.3381,3
